location,latitude,sowing_date,sowing_doy,calendar_date,calendar_doy,day_in_season,temp_mean,temp_min,temp_max,photoperiod_hours,scenario
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-04,216,112,30.5,26.0,35.0,13.92,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-05,217,113,31.3,26.8,35.8,13.89,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-06,218,114,27.3,22.8,31.8,13.86,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-07,219,115,30.7,26.2,35.2,13.83,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-08,220,116,32.2,27.7,36.7,13.8,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-09,221,117,30.0,25.5,34.5,13.77,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-10,222,118,29.1,24.6,33.6,13.73,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-11,223,119,29.0,24.5,33.5,13.7,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-12,224,120,36.1,31.6,40.6,13.67,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-13,225,121,30.5,26.0,35.0,13.63,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-14,226,122,28.6,24.1,33.1,13.6,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-15,227,123,29.8,25.3,34.3,13.56,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-16,228,124,33.4,28.9,37.9,13.53,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-17,229,125,28.7,24.2,33.2,13.49,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-18,230,126,31.9,27.4,36.4,13.46,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-19,231,127,32.5,28.0,37.0,13.42,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-20,232,128,32.5,28.0,37.0,13.38,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-21,233,129,34.2,29.7,38.7,13.35,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-22,234,130,28.7,24.2,33.2,13.31,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-15,166,1,34.2,29.7,38.7,14.63,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-16,167,2,28.9,24.4,33.4,14.63,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-17,168,3,30.1,25.6,34.6,14.64,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-18,169,4,34.6,30.1,39.1,14.64,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-19,170,5,33.7,29.2,38.2,14.64,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-20,171,6,31.4,26.9,35.9,14.64,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-21,172,7,28.1,23.6,32.6,14.64,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-22,173,8,33.1,28.6,37.6,14.65,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-23,174,9,29.8,25.3,34.3,14.64,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-24,175,10,29.1,24.6,33.6,14.64,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-25,176,11,29.9,25.4,34.4,14.64,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-26,177,12,32.4,27.9,36.9,14.64,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-27,178,13,25.9,21.4,30.4,14.63,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-28,179,14,32.9,28.4,37.4,14.63,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-29,180,15,32.4,27.9,36.9,14.62,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-06-30,181,16,30.3,25.8,34.8,14.62,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-01,182,17,34.9,30.4,39.4,14.61,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-02,183,18,33.7,29.2,38.2,14.6,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-03,184,19,30.3,25.8,34.8,14.59,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-04,185,20,30.2,25.7,34.7,14.58,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-05,186,21,34.0,29.5,38.5,14.57,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-06,187,22,27.9,23.4,32.4,14.56,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-07,188,23,31.2,26.7,35.7,14.55,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-08,189,24,30.4,25.9,34.9,14.54,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-09,190,25,32.4,27.9,36.9,14.52,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-10,191,26,32.8,28.3,37.3,14.51,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-11,192,27,32.3,27.8,36.8,14.49,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-12,193,28,35.4,30.9,39.9,14.48,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-13,194,29,32.8,28.3,37.3,14.46,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-14,195,30,31.3,26.8,35.8,14.44,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-15,196,31,28.8,24.3,33.3,14.42,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-16,197,32,34.2,29.7,38.7,14.4,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-17,198,33,33.7,29.2,38.2,14.38,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-18,199,34,36.2,31.7,40.7,14.36,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-19,200,35,30.1,25.6,34.6,14.34,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-20,201,36,32.2,27.7,36.7,14.32,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-21,202,37,32.0,27.5,36.5,14.3,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-22,203,38,31.9,27.4,36.4,14.28,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-23,204,39,32.1,27.6,36.6,14.25,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-24,205,40,27.3,22.8,31.8,14.23,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-25,206,41,34.3,29.8,38.8,14.2,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-26,207,42,33.8,29.3,38.3,14.18,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-27,208,43,35.1,30.6,39.6,14.15,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-28,209,44,38.2,33.7,42.7,14.13,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-29,210,45,31.0,26.5,35.5,14.1,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-30,211,46,31.8,27.3,36.3,14.07,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-07-31,212,47,31.8,27.3,36.3,14.04,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-01,213,48,37.2,32.7,41.7,14.01,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-02,214,49,26.9,22.4,31.4,13.98,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-03,215,50,33.0,28.5,37.5,13.95,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-04,216,51,27.5,23.0,32.0,13.92,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-05,217,52,24.3,19.8,28.8,13.89,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-06,218,53,25.8,21.3,30.3,13.86,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-07,219,54,27.6,23.1,32.1,13.83,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-08,220,55,34.4,29.9,38.9,13.8,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-09,221,56,28.9,24.4,33.4,13.77,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-10,222,57,30.6,26.1,35.1,13.73,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-11,223,58,27.9,23.4,32.4,13.7,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-12,224,59,32.8,28.3,37.3,13.67,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-13,225,60,27.9,23.4,32.4,13.63,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-14,226,61,34.6,30.1,39.1,13.6,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-15,227,62,28.1,23.6,32.6,13.56,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-16,228,63,28.6,24.1,33.1,13.53,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-17,229,64,31.0,26.5,35.5,13.49,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-18,230,65,30.6,26.1,35.1,13.46,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-19,231,66,34.5,30.0,39.0,13.42,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-20,232,67,30.7,26.2,35.2,13.38,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-21,233,68,26.9,22.4,31.4,13.35,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-22,234,69,28.6,24.1,33.1,13.31,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-23,235,70,28.5,24.0,33.0,13.27,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-24,236,71,32.0,27.5,36.5,13.24,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-25,237,72,31.0,26.5,35.5,13.2,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-26,238,73,29.4,24.9,33.9,13.16,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-27,239,74,32.1,27.6,36.6,13.12,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-28,240,75,28.1,23.6,32.6,13.08,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-29,241,76,29.1,24.6,33.6,13.04,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-30,242,77,29.8,25.3,34.3,13.01,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-08-31,243,78,33.5,29.0,38.0,12.97,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-01,244,79,28.8,24.3,33.3,12.93,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-02,245,80,28.0,23.5,32.5,12.89,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-03,246,81,25.9,21.4,30.4,12.85,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-04,247,82,30.7,26.2,35.2,12.81,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-05,248,83,27.0,22.5,31.5,12.77,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-06,249,84,29.5,25.0,34.0,12.73,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-07,250,85,23.0,18.5,27.5,12.69,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-08,251,86,31.2,26.7,35.7,12.65,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-09,252,87,24.4,19.9,28.9,12.61,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-10,253,88,25.8,21.3,30.3,12.57,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-11,254,89,30.8,26.3,35.3,12.52,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-12,255,90,24.0,19.5,28.5,12.48,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-13,256,91,27.3,22.8,31.8,12.44,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-14,257,92,27.6,23.1,32.1,12.4,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-15,258,93,24.5,20.0,29.0,12.36,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-16,259,94,30.9,26.4,35.4,12.32,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-17,260,95,31.2,26.7,35.7,12.28,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-18,261,96,21.3,16.8,25.8,12.24,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-19,262,97,22.7,18.2,27.2,12.19,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-20,263,98,28.8,24.3,33.3,12.15,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-21,264,99,22.8,18.3,27.3,12.11,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-22,265,100,25.2,20.7,29.7,12.07,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-23,266,101,26.5,22.0,31.0,12.03,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-24,267,102,27.9,23.4,32.4,11.98,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-25,268,103,25.2,20.7,29.7,11.94,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-26,269,104,25.9,21.4,30.4,11.9,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-27,270,105,23.4,18.9,27.9,11.86,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-28,271,106,29.0,24.5,33.5,11.82,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-29,272,107,23.8,19.3,28.3,11.78,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-09-30,273,108,26.0,21.5,30.5,11.73,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-01,274,109,23.5,19.0,28.0,11.69,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-02,275,110,25.1,20.6,29.6,11.65,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-03,276,111,24.1,19.6,28.6,11.61,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-04,277,112,24.0,19.5,28.5,11.57,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-05,278,113,21.5,17.0,26.0,11.52,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-06,279,114,26.4,21.9,30.9,11.48,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-07,280,115,27.9,23.4,32.4,11.44,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-08,281,116,24.5,20.0,29.0,11.4,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-09,282,117,25.7,21.2,30.2,11.36,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-10,283,118,25.9,21.4,30.4,11.32,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-11,284,119,26.0,21.5,30.5,11.28,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-12,285,120,24.0,19.5,28.5,11.23,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-13,286,121,23.8,19.3,28.3,11.19,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-14,287,122,25.6,21.1,30.1,11.15,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-15,288,123,23.4,18.9,27.9,11.11,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-16,289,124,20.5,16.0,25.0,11.07,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-17,290,125,23.3,18.8,27.8,11.03,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-18,291,126,17.9,13.4,22.4,10.99,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-19,292,127,23.2,18.7,27.7,10.95,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-20,293,128,24.4,19.9,28.9,10.91,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-21,294,129,26.7,22.2,31.2,10.87,"Columbia, MO - Late (Jun 15)"
"Columbia, MO",38.2526,Late (Jun 15),166,2023-10-22,295,130,23.6,19.1,28.1,10.83,"Columbia, MO - Late (Jun 15)"
